GEOID,population_density,population,median_age,below_poverty_level,median_income,average_household_size
12086006102,3683.385496,5633,52.70000076,293,133869,2.369999886
12059960100,39.29893908,3978,45.70000076,902,36585,2.529999971
12093910102,8.039363161,3324,43.40000153,863,40425,2.980000019
12117020302,5584.586045,2385,35.5,529,42963,3.269999981
12086012900,6466.410058,4824,45.5,710,49032,3.230000019
12086013500,24900.31267,6088,37.70000076,976,39600,3.5
12053041204,2295.663301,3162,47.20000076,1135,30746,2.279999971
12011040401,7333.15195,2411,56.29999924,159,75500,2
12086010198,8445.488181,3637,37.40000153,78,98750,3.75
12101030302,2175.945601,2082,64.80000305,387,28345,1.600000024
12009066101,3081.737394,4537,53.79999924,302,72944,2.460000038
12011110402,8375.903039,6028,37.09999847,468,73662,4.239999771
12057013704,4151.148065,10177,30.89999962,621,62980,2.640000105
12103025207,5012.103916,7342,35.70000076,1821,44316,2.829999924
12095014702,8115.668692,5715,30.60000038,797,41250,2.519999981
12115002511,2545.775252,2917,64.09999847,172,57214,2.170000076
12105012004,320.6334994,2260,52,338,60735,2.319999933
12095016409,2580.91966,3469,43.79999924,71,86900,3.00999999
12011110338,8441.901778,3772,37.70000076,536,60909,2.680000067
12101031602,1288.41327,7480,37.40000153,444,90750,2.950000048
12103027000,5205.262039,5432,49.40000153,462,53138,2.150000095
12086000711,10128.41206,6236,45.70000076,2084,30469,3.25999999
12099007759,171.3653792,1526,48.40000153,67,106979,2.880000114
12099000211,2250.895554,4208,49.5,157,153419,2.930000067
12085001301,3496.945054,6336,37,1134,49675,2.920000076
12009066700,3663.878112,5000,45.29999924,296,72313,2.5
12011020101,7741.497934,8133,37.29999924,846,48628,2.440000057
12087971401,564.8742812,3309,53.29999924,358,55043,2.299999952
12086010016,10983.19628,5040,41.40000153,750,53988,4.039999962
12031014204,1736.851822,4851,39.90000153,102,109688,2.269999981
12095015300,2296.570998,3489,42.59999847,567,67650,2.200000048
12081000403,2460.571958,1716,56.5,172,81118,2.549999952
12109021405,3076.031609,5914,48.59999847,637,82963,2.680000067
12103020105,3498.477581,5262,44.90000153,160,92418,2.170000076
12099007766,6091.204397,3617,41.70000076,602,46892,2.400000095
12099003202,4942.09065,6686,32,769,66949,4.059999943
12115002505,3077.089453,2423,48.29999924,216,58125,2.440000057
12031001300,4312.180389,3846,37.20000076,1341,25281,2.390000105
12099001915,9120.719167,7179,34,347,72647,3.089999914
12009065121,2645.803292,6589,42.79999924,1004,39252,2.400000095
12099005817,5888.662701,6173,36.59999847,752,57350,3.230000019
12115002711,1943.719142,11035,52.90000153,414,64541,2.900000095
12103024411,1120.402972,4174,44.40000153,471,71842,2.230000019
12105011835,2812.233618,4727,45.20000076,98,100102,2.75
12031017100,4749.720144,6275,34.90000153,1058,54340,1.720000029
12095017703,3350.046326,5079,38.59999847,834,42556,3.130000114
12117021616,1601.284837,3594,54.59999847,188,91000,2.210000038
12103027326,3126.896542,3318,48.29999924,398,50440,1.929999948
12071001502,9429.885494,6899,30,2226,31342,2.809999943
12011110341,5945.757993,4148,40.79999924,528,47917,2.720000029
12127090600,2855.901101,5914,39.5,1709,28971,2.700000048
12009062107,1263.797246,3243,51.70000076,677,39851,2.579999924
12086003921,31942.98884,3817,45.90000153,220,86420,2.190000057
12057012800,2464.562177,4200,43.20000076,655,56389,2.799999952
12127090305,304.0162789,3726,39.5,271,51211,2.690000057
12069030104,109.9998033,1800,61.70000076,308,51307,2.170000076
12086000213,8189.421273,5005,34.09999847,649,40250,3.619999886
12086005600,10450.41203,5360,45.20000076,755,52059,3.019999981
12019030304,3159.858612,4563,34,646,59205,2.700000048
12011020308,10865.65272,6617,27.70000076,1499,60566,4.340000153
12095015202,3036.348828,6201,33,1377,39132,2.519999981
12099004706,4892.073424,2599,52.09999847,319,44085,2.589999914
12011040601,4234.517388,3254,54.09999847,158,91618,2.130000114
12099001700,6636.125422,4516,39,1066,47850,2.700000048
12057013004,381.4904556,3701,39.70000076,587,78750,2.99000001
12033003800,21.94559036,4098,47.70000076,229,57139,2.460000038
12109021205,203.1592506,1380,61.90000153,140,56625,2.00999999
12101031204,2559.320439,2625,59.20000076,152,44076,2
12071010412,3699.314191,4861,46.40000153,182,54216,2.75
12086015900,7621.216482,3744,46.79999924,468,63156,3.440000057
12099007817,4246.295515,7930,39.90000153,554,67274,2.900000095
12086001004,6865.573972,6713,29.10000038,2732,28500,3.140000105
12099007605,4460.514409,4723,44.70000076,216,138472,2.849999905
12086010614,7690.004674,9628,28.60000038,1235,60087,4.079999924
12099000511,2788.184556,2385,58.20000076,198,75676,1.980000019
12103025016,2786.821911,2195,52.90000153,213,79583,2.539999962
12086011500,7.066241607,6651,35.79999924,389,75556,3.99000001
12081000304,4310.359396,2451,48.79999924,133,48910,2.210000038
12081000309,7094.229899,4304,33.09999847,1165,35458,2.519999981
12095011600,3263.204349,4838,33.59999847,1247,27391,2.950000048
12067960200,12.80254034,6063,35.29999924,749,51059,3.380000114
12099005815,4414.951449,4646,39.29999924,215,51492,2.980000019
12011100103,3518.879835,3066,61.79999924,574,40559,1.769999981
12005000600,65.47541115,1386,55,92,68100,2.039999962
12079110100,25.44524579,2911,48.70000076,515,39135,2.289999962
12086010205,8500.104129,5070,44.79999924,748,42308,3.730000019
12019030203,1543.527606,19039,34.90000153,1111,88255,3.440000057
12011020502,4219.673428,7425,38.59999847,1492,38761,2.809999943
12086006101,6377.875292,5351,43.20000076,285,107500,2.809999943
12071001102,4693.15104,4780,41.20000076,1034,33514,2.069999933
12057011613,5567.858747,6498,42.70000076,1074,48120,3.059999943
12057013804,2055.142449,10347,31,1232,69193,3.440000057
12099007414,6197.747389,1895,72.19999695,142,105978,1.879999995
12011040801,12064.64985,5448,34.70000076,1423,51212,3.130000114
12115002100,1250.736847,7035,58.29999924,430,84085,2.309999943
12033990000,NULL,0,NULL,0,NULL,NULL
12086019500,4904.891807,7506,42.29999924,705,73656,3.269999981
12086019700,1244.608287,3900,40.5,220,81935,3.5
12071060101,2134.204229,872,68.59999847,190,41667,1.789999962
12081000310,6207.619817,3933,37.5,736,36932,2.839999914
12001002219,1990.588436,6438,30.20000076,1822,40279,2.680000067
12095016713,3961.94541,8749,34.70000076,1555,44974,3.069999933
12099004012,7674.648092,4074,60.90000153,322,38051,1.919999957
12057006300,6578.205483,4613,39.59999847,144,123924,2.970000029
12086005102,10244.25937,3954,53.29999924,1507,14848,1.960000038
12127090306,693.228833,6219,56.70000076,449,72857,2.359999895
12086003803,7744.965929,3004,51.59999847,355,76962,2.109999895
12073002403,1210.53601,2249,38.90000153,289,59531,2.049999952
12117020807,3580.782299,7014,36.59999847,930,53125,2.779999971
12031014411,2569.624051,8057,34.40000153,683,66158,2.170000076
12083000801,1160.492283,13908,71.80000305,985,50833,1.809999943
12021010205,838.3243943,2411,56.29999924,84,133869,2.440000057
12073002006,7944.13576,4411,22.10000038,2546,22086,2.279999971
12091020301,378.1517265,9416,35.90000153,677,70844,3.25
12011030903,6744.603957,4347,37.40000153,1126,55462,2.670000076
12009071334,1941.02987,8772,44.09999847,1231,54456,3.099999905
12081001202,3047.130479,4247,46.79999924,446,66818,2.670000076
12103027317,5199.164332,5509,44.79999924,397,64601,2.329999924
12083000301,280.1832018,7997,40.5,412,55733,2.430000067
12086000215,10607.48346,4197,35,636,37306,3.470000029
12071001202,1378.286909,11244,49.70000076,506,64756,2.49000001
12099000406,2462.989379,2561,65,170,73919,1.710000038
12073000500,5628.726044,2398,20.70000076,918,11511,1.720000029
12011100104,26273.13431,3005,59,452,44278,1.889999986
12071010409,1856.987867,11516,44.20000076,831,80556,2.910000086
12031011600,2331.492157,3668,40.5,1245,26771,2.470000029
12117021312,3778.893243,5503,34.29999924,598,82124,2.779999971
12109021101,60.93254922,5723,36.79999924,1235,43153,2.829999924
12057000201,9487.398638,3664,31,1448,21601,2.470000029
12105012003,1041.265928,6361,43.79999924,632,48148,2.420000076
12115001101,1456.397843,5039,56.59999847,704,43980,2.24000001
12091990200,NULL,0,NULL,0,NULL,NULL
12105010702,3885.03645,4096,42.09999847,430,51750,2.49000001
12073001300,9014.88052,5184,19.10000038,4,NULL,NULL
12057980700,0,0,NULL,0,NULL,NULL
12045960300,22.27502618,4964,50.40000153,681,54623,2.220000029
12061050503,1442.501849,4778,63.90000153,229,129934,2.24000001
12103024905,7298.637031,7152,36.70000076,863,55515,2.880000114
12085001103,824.61024,2318,56.70000076,127,76853,2.190000057
12011020309,5341.78383,6075,38.29999924,264,77250,2.910000086
12097040804,362.4550586,6318,32.90000153,1341,49656,3.519999981
12009061002,4583.427299,3779,46,763,57731,2.680000067
12109020902,514.8147844,33907,38.90000153,1956,93322,2.99000001
12101031409,4872.823848,6760,38.20000076,1386,46033,2.75999999
12095016727,4811.160851,12048,27.29999924,3569,49835,2.539999962
12105012205,2219.328609,1247,41.59999847,149,47222,2.329999924
12086016800,5951.350245,4214,37.70000076,278,67245,3.49000001
12103025405,4389.287218,4324,55.79999924,912,52284,1.970000029
12073002414,2310.600587,4591,43.59999847,378,72091,2.369999886
12057010303,1827.249666,3699,36.29999924,503,37500,3
12009064123,4640.856225,6265,42.59999847,530,46854,2.220000029
12071010105,364.8865357,5905,54.79999924,593,74968,2.880000114
12131950502,275.2163014,5510,41.5,516,58096,2.50999999
12053041003,1026.448169,3031,49.5,720,39079,2.400000095
12011010609,4249.458227,4782,35.20000076,536,81071,2.710000038
12099004203,6382.925388,3342,50.59999847,303,34462,2.289999962
12099004812,11059.93997,9219,30.79999924,1005,63259,4.869999886
12033002300,2076.823834,4789,49.20000076,831,39894,2.170000076
12117021705,4786.246898,5285,34.79999924,481,47652,2.440000057
12101032009,1876.641243,8186,45.40000153,331,88087,2.839999914
12086009034,5503.439754,10365,40.29999924,1189,74497,3.119999886
12011030702,3729.720014,3299,37.29999924,385,88939,3.00999999
12101030408,3125.234529,2209,52.70000076,288,32458,1.950000048
12085000607,2253.529042,2757,69.80000305,253,67696,1.840000033
12057012209,1218.888048,4765,40.29999924,280,75393,2.930000067
12017990000,NULL,0,NULL,0,NULL,NULL
12011030801,5515.943901,8979,36.70000076,2574,31614,2.75999999
12117021201,92.59072271,5715,47.90000153,448,84182,2.609999895
12011050204,2679.895348,5410,49,677,56142,2.180000067
12011060700,2882.622665,3231,44.90000153,229,82738,2.869999886
12085000610,2522.291651,4243,54.90000153,360,109347,2.519999981
12103027605,2885.089695,1565,58.40000153,136,85500,2.109999895
12011031202,9730.96391,6586,65.40000153,571,83107,1.820000052
12095014000,3317.297786,6691,45.90000153,669,81786,2.470000029
12086019300,7108.550125,7186,36.5,510,65625,3.029999971
12086009906,7182.529607,6111,35.40000153,978,57675,4.119999886
12073000901,2546.466724,8155,35.70000076,826,56540,1.960000038
12011042302,1466.308174,1213,44.20000076,182,43333,2.069999933
12095016712,5746.544251,9548,29,2794,40695,2.900000095
12055961301,498.1412421,6571,47,342,56724,2.460000038
12109020901,184.0400534,11077,37.29999924,1560,57571,2.849999905
12057014117,1893.470665,3012,54.90000153,82,94808,2.210000038
12115000503,3620.940721,3557,56.20000076,335,39575,2.130000114
12117020812,4170.453302,3991,34.79999924,552,51170,2.630000114
12097040902,1210.720182,7881,32.40000153,1909,48650,3.720000029
12001002210,80.30245212,4646,41,443,66530,2.869999886
12081000803,2241.170156,8624,44.29999924,1151,46314,3.369999886
12103027603,4789.871483,2301,60.40000153,327,58494,1.929999948
12125960300,56.13488916,3824,39.29999924,800,49630,2.430000067
12115002715,1554.088389,7255,72.40000153,415,58191,1.809999943
12111381702,884.9256762,2675,69.69999695,287,44673,1.75
12099008203,283.1883636,5302,32,2160,26639,2.849999905
12086000708,7472.993439,6116,50.09999847,1410,38667,2.920000076
12011030201,7095.117979,4217,38.29999924,816,54127,3.039999962
12057010814,9865.16948,2578,30.5,477,32849,2.319999933
12095018500,2082.088983,3228,35.20000076,558,35329,2.619999886
12017451501,197.4564315,3001,50.90000153,280,52321,2.410000086
12105012128,2567.963404,4819,39.20000076,573,60455,3.230000019
12057011901,7685.318685,6157,30.5,1454,43316,2.559999943
12083001007,1854.311953,5926,67.09999847,270,51232,2.160000086
12071060201,1367.943953,811,69.5,44,86094,1.799999952
12105014006,2255.833576,3015,46.90000153,329,75833,2.549999952
12103027904,6023.586972,3201,58.09999847,165,79050,1.899999976
12069030405,964.6346543,6226,47.90000153,1170,41103,2.400000095
12071010803,2362.360123,1947,58.20000076,147,70461,2.470000029
12099008202,10590.02951,3830,36.09999847,1521,21308,3.109999895
12113990000,NULL,0,NULL,0,NULL,NULL
12071000301,4200.767037,5418,33,1260,44760,3.029999971
12091023303,1061.93538,1491,62.29999924,85,91250,1.769999981
12097042200,4305.344214,10598,34.5,2496,39071,2.829999924
12085000100,983.5282898,2567,71.69999695,107,91429,1.879999995
12095016733,4998.248531,5897,43.90000153,499,53190,2.779999971
12119910500,70.81803392,5240,42,500,43526,2.950000048
12127080807,1403.927116,5446,53.90000153,276,49464,2.160000086
12095015004,3584.142563,9106,38.59999847,218,80470,3.309999943
12011040205,6388.804581,5320,47.59999847,406,61772,2.190000057
12053040602,78.82066379,2851,48.09999847,390,52450,2.5
12073000302,1569.97595,2255,44.29999924,196,58631,2.210000038
12057013205,4057.18636,8633,39,759,74900,3.059999943
12091022500,2909.473512,4217,44.40000153,491,69423,2.430000067
12081000406,3502.186231,4568,60.59999847,222,51619,2.220000029
12009060500,1521.292224,4730,46.40000153,547,46117,2.329999924
12011030704,7609.532865,5108,61.29999924,225,56903,1.960000038
12031015100,4856.335533,4343,34.90000153,317,41060,2.710000038
12011092000,4288.548345,3729,46.20000076,204,118750,2.619999886
12105010800,3892.938502,3849,32.29999924,902,36500,2.720000029
12117021803,4958.61402,3681,35.79999924,698,56833,2.660000086
12039020300,61.59316615,4455,41.5,868,31150,2.480000019
12043000300,12.79779499,3565,41.5,272,55536,2.609999895
12057012001,1046.951709,2949,42.29999924,461,49485,2.769999981
12086014300,7828.544646,3445,47.09999847,143,86324,3.410000086
12086010013,8079.13528,4040,43.70000076,902,65110,3.670000076
12011070402,2582.825911,3460,40.70000076,215,109605,3.109999895
12057000901,8259.092118,2826,34.20000076,847,36023,2.630000114
12101031508,1549.894527,4605,41.59999847,301,90536,2.930000067
12113010814,1869.563888,6304,45.5,297,87288,2.539999962
12113010811,1413.260647,16774,40.09999847,909,82941,2.769999981
12086003702,12992.19587,6479,36.40000153,956,83328,1.820000052
12095014806,3464.90744,4562,39.29999924,115,91194,2.869999886
12051000100,898.0964163,7781,34,1605,41759,3.089999914
12105012111,147.2412088,5325,61.20000076,554,53523,2.380000114
12045960200,69.76550833,3797,44.59999847,240,48142,2.420000076
12053041103,2173.548991,4636,42.20000076,837,40728,2.609999895
12053041105,2584.643585,4781,42.20000076,680,49899,2.630000114
12105011202,3627.129061,1729,39.59999847,724,23824,3.089999914
12057012600,2838.649402,5545,38.70000076,997,50929,2.819999933
12099007009,3127.029548,3648,47.59999847,161,156818,2.730000019
12069030302,474.4787011,3742,62.40000153,382,53393,2.029999971
12097043205,202.5162346,1390,44.09999847,154,66354,3.029999971
12086011005,7306.899987,6343,39.09999847,1268,52903,4.179999828
12069031305,2715.863526,7553,41.29999924,1457,42796,2.589999914
12103025401,4340.815496,4810,44.20000076,387,66711,2.619999886
12127090805,1122.87624,5464,60.79999924,424,51083,1.980000019
12071001000,3310.808321,5967,46.09999847,525,42593,2.230000019
12001000700,740.8892067,6505,45.20000076,2193,37430,2.730000019
12057011706,5707.351908,8064,34,938,53130,2.74000001
12099007011,1933.349664,2935,72.59999847,115,129028,1.980000019
12086018800,9941.156037,8876,38.90000153,1690,53951,2.940000057
12011060113,3799.327105,6693,39.29999924,1216,61997,2.960000038
12101030901,2490.147322,3816,44.79999924,591,31094,2.130000114
12057013412,2345.301919,4499,35.70000076,387,78750,3.019999981
12073002416,429.4708347,2816,53.09999847,26,123397,2.390000105
12086009315,33446.03568,3276,51.09999847,858,22039,2.410000086
12099007705,2176.538573,5048,43.59999847,135,86298,3.210000038
12086006201,11395.76285,2833,39.29999924,308,40234,2.609999895
12111380200,4854.897534,3642,28.89999962,1979,16636,3.019999981
12095016602,284.3301009,9857,41.70000076,791,67554,2.940000057
12011110333,4647.535645,6929,41,253,113864,3.549999952
12115000200,4153.714191,5480,39.5,1213,49631,2.589999914
12037990000,NULL,0,NULL,0,NULL,NULL
12031001400,2680.249355,5044,44.09999847,1399,31494,2.299999952
12081000808,2619.109684,5742,62.20000076,419,65156,2.140000105
